~id,~label,ip_id:String,ip:String,is_vpn:Int,reputation_score:Double
IP_2RS6MHCH8U,ip,IP_2RS6MHCH8U,192.129.127.246,0,0.114
IP_Y779AZ99C7,ip,IP_Y779AZ99C7,121.126.217.119,0,0.132
IP_3QWDTCPLEA,ip,IP_3QWDTCPLEA,166.171.68.68,0,0.222
IP_EZBMNC1LXG,ip,IP_EZBMNC1LXG,219.102.202.182,0,0.081
IP_BNZ2DZ2LWZ,ip,IP_BNZ2DZ2LWZ,1.33.50.54,0,0.048
IP_U1HUYG7O1J,ip,IP_U1HUYG7O1J,179.81.165.225,0,0.183
IP_LKV7KIXQYL,ip,IP_LKV7KIXQYL,56.78.136.28,0,0.13
IP_OOZNUNRST9,ip,IP_OOZNUNRST9,194.236.50.75,0,0.164
IP_H8LKH032ZS,ip,IP_H8LKH032ZS,89.12.29.153,0,0.384
IP_OP6RR43SLZ,ip,IP_OP6RR43SLZ,169.197.164.185,0,0.146
IP_YC8R7EKXP3,ip,IP_YC8R7EKXP3,175.31.207.70,0,0.211
IP_M6M7W6L1GA,ip,IP_M6M7W6L1GA,211.218.170.223,0,0.296
IP_HY18Y8QNJQ,ip,IP_HY18Y8QNJQ,137.133.100.169,0,0.101
IP_BLA641GL5Z,ip,IP_BLA641GL5Z,148.204.110.94,0,0.029
IP_2J0R43NGBT,ip,IP_2J0R43NGBT,135.145.97.119,0,0.247
IP_TNWUTSWVJR,ip,IP_TNWUTSWVJR,162.223.155.3,0,0.25
IP_67BU5T9004,ip,IP_67BU5T9004,131.81.155.77,0,0.069
IP_7YOEF4K2MB,ip,IP_7YOEF4K2MB,215.66.157.156,0,0.301
IP_H1R5CLHXD4,ip,IP_H1R5CLHXD4,204.11.133.26,0,0.28
IP_I17K7SAQOC,ip,IP_I17K7SAQOC,216.178.39.69,0,0.058
IP_113U3OA8ZM,ip,IP_113U3OA8ZM,89.14.248.254,0,0.107
IP_5YKQ2YHUF2,ip,IP_5YKQ2YHUF2,47.253.183.20,0,0.028
IP_7CFN1562ZF,ip,IP_7CFN1562ZF,195.148.76.30,0,0.076
IP_S5324GXRH9,ip,IP_S5324GXRH9,95.19.135.233,0,0.233
IP_W5L3K62UAW,ip,IP_W5L3K62UAW,206.16.111.54,0,0.098
IP_CXGYZBW1UR,ip,IP_CXGYZBW1UR,194.219.190.120,0,0.028
IP_VU9B8RV0A0,ip,IP_VU9B8RV0A0,160.26.226.172,0,0.171
IP_LIIGIY0DRT,ip,IP_LIIGIY0DRT,159.44.237.144,0,0.121
IP_DH0SM2TE04,ip,IP_DH0SM2TE04,141.28.227.82,0,0.105
IP_0HG4SD1WD2,ip,IP_0HG4SD1WD2,222.151.89.22,0,0.083
IP_NUUURGQPOH,ip,IP_NUUURGQPOH,143.87.122.160,0,0.352
IP_H54MGBN2EJ,ip,IP_H54MGBN2EJ,189.198.60.154,0,0.278
IP_0SRCT9EFUY,ip,IP_0SRCT9EFUY,173.214.110.5,0,0.154
IP_N8GV9BFW39,ip,IP_N8GV9BFW39,198.156.200.48,0,0.047
IP_E27XRNAKR7,ip,IP_E27XRNAKR7,67.224.250.168,0,0.206
IP_WCAN8MPBHV,ip,IP_WCAN8MPBHV,64.49.54.181,0,0.265
IP_2PL7E0GK9I,ip,IP_2PL7E0GK9I,124.164.0.55,0,0.232
IP_V0YBJLWF47,ip,IP_V0YBJLWF47,218.79.4.99,0,0.072
IP_84NZD2A1XS,ip,IP_84NZD2A1XS,210.16.127.71,0,0.195
IP_RQO17KYQNL,ip,IP_RQO17KYQNL,110.135.159.203,0,0.318
IP_OC20L86M4B,ip,IP_OC20L86M4B,128.69.217.1,0,0.121
IP_4NU9KYJJZ3,ip,IP_4NU9KYJJZ3,217.159.134.167,0,0.394
IP_F144WSMBH7,ip,IP_F144WSMBH7,120.206.196.211,0,0.02
IP_LON01OMFDM,ip,IP_LON01OMFDM,151.246.55.85,0,0.089
IP_XQQF4SYAS6,ip,IP_XQQF4SYAS6,215.44.177.41,0,0.229
IP_2Z6UJW6PYE,ip,IP_2Z6UJW6PYE,171.166.25.75,0,0.201
IP_20BR3M135Y,ip,IP_20BR3M135Y,192.221.182.117,0,0.21
IP_KMUTXZMW7J,ip,IP_KMUTXZMW7J,133.23.85.126,0,0.226
IP_YA8GGEA7HZ,ip,IP_YA8GGEA7HZ,86.93.2.185,0,0.325
IP_R3Y2CO7C6P,ip,IP_R3Y2CO7C6P,151.233.193.32,0,0.327
IP_9VMKNQADF5,ip,IP_9VMKNQADF5,71.77.65.126,0,0.31
IP_RYRL1TDF4P,ip,IP_RYRL1TDF4P,215.14.79.24,0,0.029
IP_JA8T3D4TQK,ip,IP_JA8T3D4TQK,113.230.60.149,0,0.128
IP_0ZG63ND7QA,ip,IP_0ZG63ND7QA,172.234.71.227,0,0.15
IP_90O08SLR07,ip,IP_90O08SLR07,196.67.14.211,0,0.207
IP_7JY60PROPR,ip,IP_7JY60PROPR,218.170.24.225,0,0.495
IP_RGNHA64Q7K,ip,IP_RGNHA64Q7K,178.253.170.53,0,0.126
IP_NJD7GRDXBL,ip,IP_NJD7GRDXBL,136.70.170.210,0,0.132
IP_N6KWMBCM4T,ip,IP_N6KWMBCM4T,202.112.108.220,0,0.306
IP_23JSU8CEOA,ip,IP_23JSU8CEOA,162.125.50.124,0,0.2
IP_ZN7EVRO5PX,ip,IP_ZN7EVRO5PX,220.249.249.62,0,0.409
IP_53PLW7BZFD,ip,IP_53PLW7BZFD,74.192.120.99,0,0.09
IP_XKY6O9R7ZJ,ip,IP_XKY6O9R7ZJ,171.251.172.206,0,0.229
IP_T4EKW587G0,ip,IP_T4EKW587G0,168.245.198.30,0,0.219
IP_VQ40FAKABY,ip,IP_VQ40FAKABY,223.205.76.191,0,0.177
IP_I143KS02W2,ip,IP_I143KS02W2,54.173.104.16,0,0.051
IP_2E5MZ3UIKN,ip,IP_2E5MZ3UIKN,222.242.130.75,0,0.09
IP_69PVDA72XN,ip,IP_69PVDA72XN,86.126.69.237,0,0.383
IP_LJHM2ZTM83,ip,IP_LJHM2ZTM83,195.206.159.97,0,0.034
IP_H3V452JDK5,ip,IP_H3V452JDK5,208.132.126.105,0,0.171
IP_OHUJM4H8JQ,ip,IP_OHUJM4H8JQ,217.70.138.116,0,0.238
IP_XW9Z1WIUFJ,ip,IP_XW9Z1WIUFJ,123.88.14.183,0,0.449
IP_KDDEZCMGWI,ip,IP_KDDEZCMGWI,183.41.201.82,0,0.413
IP_F20OPN9H3K,ip,IP_F20OPN9H3K,194.220.201.171,0,0.232
IP_YW9JSTZ23E,ip,IP_YW9JSTZ23E,185.161.77.25,0,0.069
IP_ORS4BZFPEA,ip,IP_ORS4BZFPEA,203.13.68.195,0,0.135
IP_DTTF25I887,ip,IP_DTTF25I887,136.101.133.88,0,0.297
IP_VB5UG46G54,ip,IP_VB5UG46G54,84.64.127.25,0,0.114
IP_9NM9XRZTK9,ip,IP_9NM9XRZTK9,83.89.82.226,0,0.591
IP_MULGGDR7WJ,ip,IP_MULGGDR7WJ,199.49.66.30,0,0.144
IP_Y1LMEGTPCB,ip,IP_Y1LMEGTPCB,24.76.187.122,0,0.172
IP_FONH6FNE3X,ip,IP_FONH6FNE3X,178.217.95.19,0,0.108
IP_E76CTN79IE,ip,IP_E76CTN79IE,23.68.191.29,0,0.193
IP_XB29PG8BHT,ip,IP_XB29PG8BHT,91.141.106.242,0,0.16
IP_Q000HFMOKR,ip,IP_Q000HFMOKR,50.126.191.223,0,0.524
IP_VGZDPCXP36,ip,IP_VGZDPCXP36,218.90.97.151,0,0.189
IP_AZFMVPLDII,ip,IP_AZFMVPLDII,200.137.146.77,0,0.22
IP_2PCQ3W03RD,ip,IP_2PCQ3W03RD,214.76.120.32,0,0.116
IP_0L3UCVPML1,ip,IP_0L3UCVPML1,179.147.58.45,0,0.093
IP_QYZ7YSWKIU,ip,IP_QYZ7YSWKIU,4.203.176.20,0,0.27
IP_UV3EL72B26,ip,IP_UV3EL72B26,149.71.119.235,0,0.288
IP_9J7TFYLC93,ip,IP_9J7TFYLC93,196.107.185.130,0,0.373
IP_ZWU9IJ0ZCT,ip,IP_ZWU9IJ0ZCT,64.110.230.188,0,0.253
IP_HQPHW25J8Q,ip,IP_HQPHW25J8Q,112.171.127.240,0,0.222
IP_0QCILC6Y11,ip,IP_0QCILC6Y11,215.74.53.221,0,0.153
IP_W509DI2UBT,ip,IP_W509DI2UBT,202.204.233.240,0,0.157
IP_PWXGC8L9M0,ip,IP_PWXGC8L9M0,65.76.83.213,0,0.327
IP_JY6W353CUO,ip,IP_JY6W353CUO,184.217.163.130,0,0.246
IP_NMFLFOY43F,ip,IP_NMFLFOY43F,18.142.173.251,0,0.389
IP_UIB3ZO6RYX,ip,IP_UIB3ZO6RYX,106.90.119.61,0,0.414
IP_JCQNRVOWRT,ip,IP_JCQNRVOWRT,39.45.249.165,0,0.083
IP_3IMPR5RI0V,ip,IP_3IMPR5RI0V,73.98.153.182,0,0.281
IP_KWQ69W8CLY,ip,IP_KWQ69W8CLY,169.136.40.27,0,0.102
IP_Y504PD0SI3,ip,IP_Y504PD0SI3,208.171.7.128,0,0.107
IP_FIQJKK0SLM,ip,IP_FIQJKK0SLM,58.170.238.35,0,0.355
IP_R7N3RET1M4,ip,IP_R7N3RET1M4,178.135.175.251,0,0.219
IP_ZAMF8R01JQ,ip,IP_ZAMF8R01JQ,160.74.250.229,0,0.206
IP_UWJFYPY221,ip,IP_UWJFYPY221,207.244.178.80,0,0.127
IP_LE161JHUZU,ip,IP_LE161JHUZU,193.169.5.52,0,0.192
IP_N2S0WKOBPQ,ip,IP_N2S0WKOBPQ,178.198.19.249,0,0.067
IP_XXR0OTN0N0,ip,IP_XXR0OTN0N0,48.44.52.193,0,0.221
IP_OQWJS5M894,ip,IP_OQWJS5M894,78.68.63.71,0,0.148
IP_63E3HKYIRK,ip,IP_63E3HKYIRK,38.0.182.73,0,0.132
IP_KBSL2G34DN,ip,IP_KBSL2G34DN,180.75.64.31,0,0.119
IP_RIIQG94IR7,ip,IP_RIIQG94IR7,205.60.223.18,0,0.051
IP_TG68QV3QVI,ip,IP_TG68QV3QVI,89.177.139.210,0,0.215
IP_YR3BE8WFQA,ip,IP_YR3BE8WFQA,111.167.23.126,0,0.264
IP_F00PCBN3YD,ip,IP_F00PCBN3YD,29.187.220.36,0,0.303
IP_VL5CTMOOFZ,ip,IP_VL5CTMOOFZ,60.117.44.105,0,0.416
IP_98GNVOWE9Z,ip,IP_98GNVOWE9Z,5.222.21.244,0,0.037
IP_EJR4762BYK,ip,IP_EJR4762BYK,218.43.195.66,0,0.174
IP_WHPU3V3YLI,ip,IP_WHPU3V3YLI,119.19.39.220,0,0.213
IP_BLP1E6K6Z9,ip,IP_BLP1E6K6Z9,196.5.152.92,0,0.339
IP_GLMNFDFZPT,ip,IP_GLMNFDFZPT,212.83.179.203,0,0.048
IP_NYI0ATIHK7,ip,IP_NYI0ATIHK7,208.83.32.32,0,0.312
IP_16UCOXZ3YZ,ip,IP_16UCOXZ3YZ,112.165.96.150,0,0.13
IP_MNJ0D7QOR8,ip,IP_MNJ0D7QOR8,21.72.225.106,0,0.25
IP_CBK16YMBFA,ip,IP_CBK16YMBFA,199.147.22.40,0,0.057
IP_SVEFQ1TDSN,ip,IP_SVEFQ1TDSN,116.78.126.159,0,0.219
IP_ZMZIREMRXT,ip,IP_ZMZIREMRXT,199.195.118.86,0,0.345
IP_P1WZW27RXS,ip,IP_P1WZW27RXS,197.176.157.43,0,0.041
IP_FWS02NUY50,ip,IP_FWS02NUY50,175.247.202.180,0,0.282
IP_G4LJHU4SRY,ip,IP_G4LJHU4SRY,125.255.58.88,0,0.182
IP_RWX35FJVW5,ip,IP_RWX35FJVW5,215.6.252.124,0,0.363
IP_4RZYSV2FNL,ip,IP_4RZYSV2FNL,40.111.19.98,0,0.134
IP_3VPM9NYUJ1,ip,IP_3VPM9NYUJ1,52.196.89.109,0,0.371
IP_ML15H3MK5U,ip,IP_ML15H3MK5U,217.93.172.208,0,0.091
IP_67SKDOZYFX,ip,IP_67SKDOZYFX,140.141.240.59,0,0.148
IP_FN5LKSHRLH,ip,IP_FN5LKSHRLH,87.142.238.37,0,0.063
IP_MAS4K66O1H,ip,IP_MAS4K66O1H,213.214.76.190,0,0.153
IP_UXM5MECR5G,ip,IP_UXM5MECR5G,174.243.189.72,0,0.205
IP_309EQH8W0W,ip,IP_309EQH8W0W,40.215.50.50,0,0.079
IP_LQYL2J7Q91,ip,IP_LQYL2J7Q91,206.121.141.155,0,0.154
IP_HMYV25410X,ip,IP_HMYV25410X,116.207.14.17,0,0.147
IP_O0VMSFKOG2,ip,IP_O0VMSFKOG2,140.211.15.137,0,0.053
IP_58LZDLOXVK,ip,IP_58LZDLOXVK,34.216.149.86,0,0.191
IP_9Z8U34I6QV,ip,IP_9Z8U34I6QV,148.5.162.178,0,0.349
IP_LC702M13O3,ip,IP_LC702M13O3,217.46.87.186,0,0.151
IP_8F4A2BJO08,ip,IP_8F4A2BJO08,220.133.223.217,0,0.266
IP_292T7DX895,ip,IP_292T7DX895,164.210.131.22,0,0.089
IP_SAGTI9XBS7,ip,IP_SAGTI9XBS7,151.154.129.146,0,0.206
IP_279TZRWCKK,ip,IP_279TZRWCKK,96.192.141.193,0,0.426
IP_0BZ7U7G0CJ,ip,IP_0BZ7U7G0CJ,180.222.223.44,0,0.358
IP_MDQ3JWHTYV,ip,IP_MDQ3JWHTYV,209.156.39.201,0,0.044
IP_981R02Z403,ip,IP_981R02Z403,8.207.133.251,0,0.085
IP_MWOFHMCICW,ip,IP_MWOFHMCICW,180.13.99.92,0,0.109
IP_YOSGYVGK5W,ip,IP_YOSGYVGK5W,217.126.177.31,0,0.124
IP_D1ZWKCATO0,ip,IP_D1ZWKCATO0,130.164.152.188,0,0.198
IP_YFR2X3XNCX,ip,IP_YFR2X3XNCX,138.248.228.91,0,0.414
IP_AKXD7KU0HZ,ip,IP_AKXD7KU0HZ,200.145.0.214,0,0.202
IP_OBRYV6AD6M,ip,IP_OBRYV6AD6M,223.156.163.40,0,0.265
IP_4SNAR8BQ9H,ip,IP_4SNAR8BQ9H,201.18.109.232,0,0.195
IP_GKQVJ28LHY,ip,IP_GKQVJ28LHY,8.10.100.117,0,0.057
IP_ZALO45ERNK,ip,IP_ZALO45ERNK,85.13.230.152,0,0.362
IP_DN58VPBDY2,ip,IP_DN58VPBDY2,191.122.25.245,0,0.31
IP_0LWJH4AY4T,ip,IP_0LWJH4AY4T,183.44.188.186,0,0.152
IP_5LKWFPGQOH,ip,IP_5LKWFPGQOH,216.60.223.190,0,0.164
IP_HFT48PS3BR,ip,IP_HFT48PS3BR,217.165.166.255,0,0.017
IP_7K4BPP6Q5O,ip,IP_7K4BPP6Q5O,13.57.23.164,0,0.275
IP_ZNFMR6WFZA,ip,IP_ZNFMR6WFZA,29.3.58.165,0,0.394
IP_ROHQCCOOS0,ip,IP_ROHQCCOOS0,205.91.219.247,0,0.106
IP_NECOO7UJU1,ip,IP_NECOO7UJU1,223.146.128.16,0,0.091
IP_NDGWBBEPS8,ip,IP_NDGWBBEPS8,194.239.145.141,0,0.106
IP_D6PVN1SLK3,ip,IP_D6PVN1SLK3,148.118.174.194,0,0.255
IP_EDCB21NWN4,ip,IP_EDCB21NWN4,214.1.206.138,0,0.115
IP_NHL8LGAXGD,ip,IP_NHL8LGAXGD,136.58.98.64,0,0.129
IP_W2PDJ82H28,ip,IP_W2PDJ82H28,210.183.217.139,0,0.388
IP_3X4NC2TKAK,ip,IP_3X4NC2TKAK,153.197.96.172,0,0.244
IP_EBYQ7UK77U,ip,IP_EBYQ7UK77U,103.212.170.206,0,0.214
IP_LER2LWKMSN,ip,IP_LER2LWKMSN,210.51.35.233,0,0.296
IP_5VC4SWGAY2,ip,IP_5VC4SWGAY2,135.166.141.180,0,0.109
IP_59BORGT49D,ip,IP_59BORGT49D,87.156.194.52,0,0.277
IP_PMHG07LA7D,ip,IP_PMHG07LA7D,151.6.143.68,0,0.154
IP_XPW1TBA1V0,ip,IP_XPW1TBA1V0,87.194.35.14,0,0.261
IP_8XM4M0QQ21,ip,IP_8XM4M0QQ21,145.42.155.105,0,0.09
IP_ZYEO7LP2QC,ip,IP_ZYEO7LP2QC,193.29.49.221,0,0.112
IP_9CHK0A754W,ip,IP_9CHK0A754W,23.32.180.100,0,0.144
IP_6IKEYXEJJ7,ip,IP_6IKEYXEJJ7,31.208.75.155,0,0.202
IP_87TPC90NA7,ip,IP_87TPC90NA7,195.196.108.181,0,0.069
IP_LSXU1GLZ7A,ip,IP_LSXU1GLZ7A,195.137.159.88,0,0.104
IP_X0ELEGJRK0,ip,IP_X0ELEGJRK0,215.129.206.41,0,0.073
IP_CEBUQPC6LM,ip,IP_CEBUQPC6LM,40.132.189.206,0,0.107
IP_GTFCWBDGQK,ip,IP_GTFCWBDGQK,179.85.219.193,0,0.083
IP_SMDQJT2P0O,ip,IP_SMDQJT2P0O,187.139.106.254,0,0.167
IP_CXNO5R5F08,ip,IP_CXNO5R5F08,139.96.12.34,0,0.057
IP_XMB1U7LIC8,ip,IP_XMB1U7LIC8,72.162.158.126,0,0.177
IP_GOEOLDCZ59,ip,IP_GOEOLDCZ59,170.92.67.155,0,0.212
IP_SZ643TERLJ,ip,IP_SZ643TERLJ,171.37.4.191,0,0.445
IP_3OIP1UXXPM,ip,IP_3OIP1UXXPM,115.76.3.97,0,0.091
IP_A3OB81VC7Q,ip,IP_A3OB81VC7Q,69.30.252.36,0,0.1
IP_IRDQ6U5QWC,ip,IP_IRDQ6U5QWC,107.85.24.41,0,0.18
IP_E72CBAQQ7C,ip,IP_E72CBAQQ7C,177.52.32.181,0,0.045
IP_8BQ1FJUGTM,ip,IP_8BQ1FJUGTM,216.169.141.121,0,0.178
IP_4KV4VV0ASM,ip,IP_4KV4VV0ASM,158.246.139.33,0,0.325
IP_94170RZERR,ip,IP_94170RZERR,117.154.116.188,0,0.207
IP_79691GQH1S,ip,IP_79691GQH1S,136.144.42.222,0,0.148
IP_FPJUT9ZDP6,ip,IP_FPJUT9ZDP6,196.215.11.201,0,0.079
IP_CHCV8WVZTD,ip,IP_CHCV8WVZTD,203.50.158.196,0,0.271
IP_UURUA1C2LZ,ip,IP_UURUA1C2LZ,222.36.1.57,0,0.317
IP_5DO2JIC5LA,ip,IP_5DO2JIC5LA,111.136.90.142,0,0.096
IP_XB0M5VC7AV,ip,IP_XB0M5VC7AV,67.27.16.225,0,0.123
IP_3P3OF3POGT,ip,IP_3P3OF3POGT,215.196.221.47,0,0.118
IP_8FANN2TOIW,ip,IP_8FANN2TOIW,211.153.243.85,0,0.069
IP_3VC8HD5ZPX,ip,IP_3VC8HD5ZPX,213.0.133.228,0,0.352
IP_PJMZB0Z258,ip,IP_PJMZB0Z258,140.100.133.215,0,0.207
IP_WII7T9B0JR,ip,IP_WII7T9B0JR,116.159.200.179,0,0.281
IP_9N7YSMV2MM,ip,IP_9N7YSMV2MM,192.253.41.186,0,0.079
IP_QDY1P8WEE3,ip,IP_QDY1P8WEE3,133.127.125.175,0,0.285
IP_JV7U98XQYW,ip,IP_JV7U98XQYW,206.226.37.173,0,0.275
IP_4TGI58MFVX,ip,IP_4TGI58MFVX,221.184.200.103,0,0.321
IP_WORP1CXWO3,ip,IP_WORP1CXWO3,195.124.22.33,0,0.104
IP_1AXHZESL0A,ip,IP_1AXHZESL0A,101.31.38.55,0,0.058
IP_TGJHXN0NEC,ip,IP_TGJHXN0NEC,89.174.16.144,0,0.127
IP_799EV1MM9L,ip,IP_799EV1MM9L,169.35.138.240,0,0.094
IP_3Z36DCVNYP,ip,IP_3Z36DCVNYP,39.125.37.43,0,0.48
IP_HBSQ1IU7R3,ip,IP_HBSQ1IU7R3,154.32.16.77,0,0.252
IP_371Z5QSETI,ip,IP_371Z5QSETI,37.168.27.86,0,0.156
IP_9FWP66GK4R,ip,IP_9FWP66GK4R,200.27.193.182,0,0.12
IP_WFYAJMHQXG,ip,IP_WFYAJMHQXG,208.64.11.36,0,0.169
IP_G6VDT593JA,ip,IP_G6VDT593JA,194.63.17.34,0,0.073
IP_XQUWWD1C9Y,ip,IP_XQUWWD1C9Y,86.244.165.51,0,0.131
IP_BX6GYRBQDG,ip,IP_BX6GYRBQDG,101.168.246.191,0,0.056
IP_M9D4CVW7PX,ip,IP_M9D4CVW7PX,206.226.154.69,0,0.314
IP_BNB19E26G0,ip,IP_BNB19E26G0,43.150.85.11,0,0.054
IP_8KHT9GRJD9,ip,IP_8KHT9GRJD9,26.98.117.76,0,0.134
IP_7II8CH4JVE,ip,IP_7II8CH4JVE,154.186.168.185,0,0.262
IP_BDD99AW71A,ip,IP_BDD99AW71A,195.44.224.118,0,0.224
IP_986XVIRVI1,ip,IP_986XVIRVI1,75.26.24.150,0,0.138
IP_PY0B864X5G,ip,IP_PY0B864X5G,31.188.231.224,0,0.277
IP_5B09OA8QMC,ip,IP_5B09OA8QMC,58.136.129.20,0,0.123
IP_Z69GKPBNHJ,ip,IP_Z69GKPBNHJ,167.33.196.212,0,0.4
IP_2M96TF5DBE,ip,IP_2M96TF5DBE,65.105.124.245,0,0.166
IP_7KQ6KUENF7,ip,IP_7KQ6KUENF7,37.119.98.137,0,0.226
IP_XWMOOJ6L79,ip,IP_XWMOOJ6L79,208.35.122.84,0,0.184
IP_JVTWV5FVXS,ip,IP_JVTWV5FVXS,77.130.160.20,0,0.179
IP_NVMB9IZE2H,ip,IP_NVMB9IZE2H,219.90.154.251,0,0.209
IP_O9NDEYOJPS,ip,IP_O9NDEYOJPS,214.92.182.99,0,0.129
IP_UUKXF1GJIY,ip,IP_UUKXF1GJIY,216.77.94.239,0,0.179
IP_0JRK5D9F5Z,ip,IP_0JRK5D9F5Z,155.128.82.242,0,0.062
IP_RXMHW9D5U2,ip,IP_RXMHW9D5U2,192.121.139.10,0,0.052
IP_NKMBGF4OWW,ip,IP_NKMBGF4OWW,28.124.127.216,0,0.181
IP_MDDH6NV8PH,ip,IP_MDDH6NV8PH,179.49.239.231,0,0.505
IP_D8XC2WLEN4,ip,IP_D8XC2WLEN4,89.79.2.230,0,0.24
IP_18ETUFRDMW,ip,IP_18ETUFRDMW,13.82.133.48,0,0.575
IP_RW1SAYA4DM,ip,IP_RW1SAYA4DM,152.126.255.63,0,0.196
IP_21O3NAZ5E1,ip,IP_21O3NAZ5E1,78.133.35.72,0,0.023
IP_B35GESN9PS,ip,IP_B35GESN9PS,200.146.139.42,0,0.256
IP_A6ZOWEC9PN,ip,IP_A6ZOWEC9PN,184.103.93.237,0,0.113
IP_1QRXG4U0WU,ip,IP_1QRXG4U0WU,35.41.214.69,0,0.23
IP_UCWJ5RE7QR,ip,IP_UCWJ5RE7QR,197.133.5.199,0,0.104
IP_GX33VYNPD2,ip,IP_GX33VYNPD2,222.173.19.115,0,0.221
IP_VBDUF72OOH,ip,IP_VBDUF72OOH,210.137.239.254,0,0.248
IP_IF5VNVGO2X,ip,IP_IF5VNVGO2X,96.195.239.72,0,0.214
IP_X7ZL46HWN6,ip,IP_X7ZL46HWN6,190.182.24.121,0,0.147
IP_79ADYEB3RI,ip,IP_79ADYEB3RI,35.211.29.119,0,0.227
IP_I31RLGT3TH,ip,IP_I31RLGT3TH,193.211.17.30,0,0.271
IP_T1L4TX4AO9,ip,IP_T1L4TX4AO9,149.217.132.216,0,0.258
IP_1532GPDBWP,ip,IP_1532GPDBWP,202.185.96.11,0,0.184
IP_OMSUL1XJZJ,ip,IP_OMSUL1XJZJ,201.117.252.214,0,0.222
IP_ICIG1VMI7J,ip,IP_ICIG1VMI7J,199.79.77.53,0,0.046
IP_O2LV5H8NNU,ip,IP_O2LV5H8NNU,42.235.231.205,0,0.318
IP_COM1WWK66K,ip,IP_COM1WWK66K,219.232.14.238,0,0.129
IP_L8VL34I99M,ip,IP_L8VL34I99M,108.102.224.43,0,0.129
IP_12D49H84PU,ip,IP_12D49H84PU,204.18.103.239,0,0.116
IP_Y3CCTRHU0C,ip,IP_Y3CCTRHU0C,213.115.214.228,0,0.025
IP_TD532H3YL7,ip,IP_TD532H3YL7,203.131.186.26,0,0.109
IP_6JWHH6N9OO,ip,IP_6JWHH6N9OO,58.173.193.221,0,0.068
IP_XA69WRVLWT,ip,IP_XA69WRVLWT,166.139.77.172,0,0.286
IP_8EHA98PRWF,ip,IP_8EHA98PRWF,14.130.123.18,0,0.241
IP_DM2TG5IZOA,ip,IP_DM2TG5IZOA,182.198.16.233,0,0.202
IP_MPUQ0SL62P,ip,IP_MPUQ0SL62P,220.228.83.32,0,0.137
IP_I144G8MBNH,ip,IP_I144G8MBNH,207.51.180.32,0,0.289
IP_Z0CTX7CP2S,ip,IP_Z0CTX7CP2S,213.116.12.248,0,0.525
IP_MHUM752Y28,ip,IP_MHUM752Y28,197.187.223.74,0,0.194
IP_8SVPQ67XWL,ip,IP_8SVPQ67XWL,29.44.27.98,0,0.042
IP_R5C2MQYCM1,ip,IP_R5C2MQYCM1,213.233.128.145,0,0.245
IP_725C1VZFCG,ip,IP_725C1VZFCG,214.42.60.78,0,0.316
IP_TPKYV71ADS,ip,IP_TPKYV71ADS,83.236.129.104,0,0.107
IP_LAKEQH8VYG,ip,IP_LAKEQH8VYG,138.205.35.162,0,0.375
IP_Y2WNIQHYMW,ip,IP_Y2WNIQHYMW,216.180.61.131,0,0.27
IP_8ZLR8R5KF6,ip,IP_8ZLR8R5KF6,139.105.149.247,0,0.163
IP_HIWZ9AYX2U,ip,IP_HIWZ9AYX2U,214.34.132.19,0,0.203
IP_0TJ47HIITG,ip,IP_0TJ47HIITG,96.168.179.202,0,0.138
IP_R7NPVVYTCE,ip,IP_R7NPVVYTCE,101.33.149.155,0,0.055
IP_6NSCQPMWQZ,ip,IP_6NSCQPMWQZ,181.210.188.62,0,0.492
IP_UO96E1TFC3,ip,IP_UO96E1TFC3,157.89.84.244,0,0.373
IP_12MJPFNTBV,ip,IP_12MJPFNTBV,91.194.143.103,0,0.21
IP_51AEGOAO65,ip,IP_51AEGOAO65,202.201.192.7,0,0.254
IP_0G9W1IR22J,ip,IP_0G9W1IR22J,136.67.182.56,0,0.08
IP_EMER0BUGIO,ip,IP_EMER0BUGIO,210.95.15.85,0,0.2
IP_EHAO1Q22ZG,ip,IP_EHAO1Q22ZG,131.18.81.145,0,0.237
IP_EYXV6W0H1N,ip,IP_EYXV6W0H1N,49.154.130.185,0,0.487
IP_N9OIE1GRNT,ip,IP_N9OIE1GRNT,104.40.148.105,0,0.212
IP_V1LSQTPHW5,ip,IP_V1LSQTPHW5,201.63.151.30,0,0.045
IP_3RISQE239V,ip,IP_3RISQE239V,29.93.249.122,0,0.153
IP_PPD2MN3E8C,ip,IP_PPD2MN3E8C,63.61.162.172,0,0.108
IP_ZEMUHTPKNP,ip,IP_ZEMUHTPKNP,95.255.137.52,0,0.074
IP_ZZ0QIH8CMD,ip,IP_ZZ0QIH8CMD,141.220.34.95,0,0.414
IP_3JBHHTVEGU,ip,IP_3JBHHTVEGU,208.180.150.236,0,0.068
IP_ESDMO54D59,ip,IP_ESDMO54D59,129.245.224.253,0,0.33
IP_T8RBLDWVL8,ip,IP_T8RBLDWVL8,162.108.74.89,0,0.103
IP_330SALKJE6,ip,IP_330SALKJE6,59.31.67.89,0,0.174
IP_AA2TBABA7L,ip,IP_AA2TBABA7L,191.203.181.228,0,0.008
IP_D70X72JB5U,ip,IP_D70X72JB5U,205.130.47.48,0,0.126
IP_7F6FDZ1X7R,ip,IP_7F6FDZ1X7R,184.148.1.78,0,0.048
IP_M0RO07G5GB,ip,IP_M0RO07G5GB,68.220.91.190,0,0.212
