~id,~label,account_id:String,user_id:String,country:String,channel:String,kyc_level:String,status:String,is_fraud:Int,risk_score:Double
A_QUDKVQ84PX,account,A_QUDKVQ84PX,U_V5G10UR5L8,DE,api,basic,active,0,0.0
A_BNZ72WUMA4,account,A_BNZ72WUMA4,U_A78E9RIVH6,DE,api,full,active,0,0.0
A_81Y8O4TXVS,account,A_81Y8O4TXVS,U_T1NTMJSRD9,FR,web,full,active,0,0.0
A_AI77LX956J,account,A_AI77LX956J,U_Q46NOUHFJ7,FR,mobile,none,active,0,0.0
A_JG09ND3HGU,account,A_JG09ND3HGU,U_Q46NOUHFJ7,FR,mobile,none,active,0,0.0
A_NPI91PY9T2,account,A_NPI91PY9T2,U_UPFLN4RXYJ,BR,web,none,active,0,0.0
A_FZRKLSPPCZ,account,A_FZRKLSPPCZ,U_38XRG2GZR7,BR,api,basic,active,0,0.0
A_QRF87HKL19,account,A_QRF87HKL19,U_TXCB48Y1O4,CA,web,basic,active,0,0.0
A_9E076WYK3X,account,A_9E076WYK3X,U_TXCB48Y1O4,CA,web,basic,active,0,0.0
A_ZN9C56B1UB,account,A_ZN9C56B1UB,U_IZASNWYWRR,FR,api,full,active,0,0.0
A_9BGDYBOJ52,account,A_9BGDYBOJ52,U_ATATJ9A3Y3,IN,web,basic,active,0,0.0
A_HH3FC5P2UR,account,A_HH3FC5P2UR,U_6DDFGS3JON,AU,web,basic,active,0,0.0
A_FCR5V730KF,account,A_FCR5V730KF,U_6DDFGS3JON,AU,web,basic,active,0,0.0
A_GBDE6TEZ66,account,A_GBDE6TEZ66,U_OU9IY4X41D,BR,api,basic,active,0,0.0
A_90RUIIJC57,account,A_90RUIIJC57,U_NTCAGRP2U4,GB,mobile,basic,active,0,0.0
A_OC6Z9LVORJ,account,A_OC6Z9LVORJ,U_DTBH55RBC7,CA,mobile,basic,active,0,0.0
A_BP7TY2P47H,account,A_BP7TY2P47H,U_6UB7L8V1ZO,CA,web,none,active,0,0.0
A_N1QY8ECV84,account,A_N1QY8ECV84,U_CFI4O6L1F9,FR,web,basic,active,0,0.0
A_2RZRX1RAEX,account,A_2RZRX1RAEX,U_0S9BP4M18O,BR,api,full,active,0,0.0
A_510LGS48A8,account,A_510LGS48A8,U_1BJ9RM7PYX,US,mobile,basic,active,0,0.0
A_VRWB98P84L,account,A_VRWB98P84L,U_DW2ZCFZW0L,GB,mobile,full,active,0,0.0
A_D1TT03VSZV,account,A_D1TT03VSZV,U_DW2ZCFZW0L,GB,mobile,full,active,0,0.0
A_ZAZFN4OQXH,account,A_ZAZFN4OQXH,U_DALMJEGQTO,FR,web,basic,active,0,0.0
A_N92T2KRYNL,account,A_N92T2KRYNL,U_AMDVLNKND6,GB,api,basic,active,0,0.0
A_UJ8KASIFMQ,account,A_UJ8KASIFMQ,U_AMDVLNKND6,GB,api,basic,active,0,0.0
A_JEPLI20AK6,account,A_JEPLI20AK6,U_69UGNEKRCP,US,web,full,active,0,0.0
A_8XPD1F8PFX,account,A_8XPD1F8PFX,U_PRCJIWVHDK,AU,api,basic,active,0,0.0
A_PA9FYSRCBJ,account,A_PA9FYSRCBJ,U_8LW2LM349E,BR,api,basic,active,0,0.0
A_1ZYPEQVV4W,account,A_1ZYPEQVV4W,U_L8HL88KZRU,DE,mobile,full,active,0,0.0
A_I52X1WHS0S,account,A_I52X1WHS0S,U_IN3OEUVTYT,GB,api,full,active,0,0.0
A_THZOUTMEQU,account,A_THZOUTMEQU,U_8QZPKY32OR,US,mobile,basic,active,0,0.0
A_8D9M0IB3W4,account,A_8D9M0IB3W4,U_8QZPKY32OR,US,mobile,basic,active,0,0.0
A_ITR0MEVA7J,account,A_ITR0MEVA7J,U_WIXZ2C9ROS,AU,web,full,active,0,0.0
A_OY77G620CO,account,A_OY77G620CO,U_7YT2M6TWD1,DE,api,none,active,0,0.0
A_9FXPT6QP0P,account,A_9FXPT6QP0P,U_XMXB9YO18P,BR,mobile,full,active,0,0.0
A_48YIVC99BX,account,A_48YIVC99BX,U_AJSSUUQO1V,IN,api,full,active,0,0.0
A_JP8UUHNYKY,account,A_JP8UUHNYKY,U_SMADO8E7FL,GB,api,basic,active,0,0.0
A_9FEZIKURGM,account,A_9FEZIKURGM,U_QHRRPZLK3E,DE,api,full,active,0,0.0
A_T2DTOOHUAI,account,A_T2DTOOHUAI,U_4XYF9IGFU8,GB,api,none,active,0,0.0
A_8GQ4VM13XS,account,A_8GQ4VM13XS,U_IOGXPBWHVN,AU,mobile,none,active,0,0.0
A_AF7Z4SZM12,account,A_AF7Z4SZM12,U_ZH13CD5GLQ,US,api,basic,active,0,0.0
A_U36P67U29X,account,A_U36P67U29X,U_J5SXVWVM4W,DE,mobile,basic,active,0,0.0
A_Y7CJBSQIZR,account,A_Y7CJBSQIZR,U_3ZKWDEEKGY,IN,mobile,none,active,0,0.0
A_IK2INKUDCR,account,A_IK2INKUDCR,U_SPENGWYX9T,GB,api,none,active,0,0.0
A_VQFFZL60D9,account,A_VQFFZL60D9,U_SPENGWYX9T,GB,api,none,active,0,0.0
A_IBFAQNC442,account,A_IBFAQNC442,U_RFLQBMAE38,IN,web,full,active,0,0.0
A_Q6PU4Y6DM5,account,A_Q6PU4Y6DM5,U_SRYO4RCB1K,IN,web,full,active,0,0.0
A_XYEP6C15R5,account,A_XYEP6C15R5,U_JTGQ01TEE1,FR,mobile,full,active,0,0.0
A_AW1WCMT77H,account,A_AW1WCMT77H,U_3N3BZT9D31,AU,mobile,full,active,0,0.0
A_6FFJL7MHEK,account,A_6FFJL7MHEK,U_K9QM3P91I3,AU,api,full,active,0,0.0
A_9L1G2UNDQU,account,A_9L1G2UNDQU,U_K9QM3P91I3,AU,api,full,active,0,0.0
A_HBTLVVBA0Y,account,A_HBTLVVBA0Y,U_VMZWFFHHCM,BR,web,basic,active,0,0.0
A_VZAP3OE23S,account,A_VZAP3OE23S,U_KTLZKJ49YD,US,mobile,none,active,0,0.0
A_KZSEQGAN2I,account,A_KZSEQGAN2I,U_82795E5IZ3,CA,mobile,full,active,0,0.0
A_FJEP9SVUUE,account,A_FJEP9SVUUE,U_1YRUJOQW5D,IN,api,full,active,0,0.0
A_8I2GKMCML5,account,A_8I2GKMCML5,U_SK7N8LA100,CA,web,full,active,0,0.0
A_70UFOJ0M9U,account,A_70UFOJ0M9U,U_QXMCTHPHJ3,CA,web,full,active,0,0.0
A_J7C9JA5T7P,account,A_J7C9JA5T7P,U_MUURMYBD2Q,FR,web,full,active,0,0.0
A_QWGR4B8JQT,account,A_QWGR4B8JQT,U_E4PA8HYEXF,DE,mobile,full,active,0,0.0
A_MNI47BN9V9,account,A_MNI47BN9V9,U_7JXJN6FOKZ,BR,mobile,none,active,0,0.0
A_W5M4E622HM,account,A_W5M4E622HM,U_IXZAREIYAZ,FR,mobile,basic,active,0,0.0
A_ONN443BMAS,account,A_ONN443BMAS,U_IXZAREIYAZ,FR,mobile,basic,active,0,0.0
A_XZPR6H2U8V,account,A_XZPR6H2U8V,U_39PECN0DL5,US,web,full,active,0,0.0
A_LJQ54BG5C2,account,A_LJQ54BG5C2,U_E11E9FTAXP,FR,web,full,active,0,0.0
A_073AEEP2R6,account,A_073AEEP2R6,U_0WFOY4DD1V,CA,mobile,full,active,0,0.0
A_GYICCWBPOY,account,A_GYICCWBPOY,U_N8LFJDTVV2,AU,api,basic,active,0,0.0
A_RGWT282A6T,account,A_RGWT282A6T,U_N8LFJDTVV2,AU,api,basic,active,0,0.0
A_9NFR72HN20,account,A_9NFR72HN20,U_Y4XKSS0KB6,DE,api,basic,active,0,0.0
A_SJFNL86O1B,account,A_SJFNL86O1B,U_8RERVT997E,CA,api,full,active,0,0.0
A_7BBMUX7ZHE,account,A_7BBMUX7ZHE,U_8RERVT997E,CA,api,full,active,0,0.0
A_35BDLHTY2L,account,A_35BDLHTY2L,U_4UNY181ACJ,FR,api,basic,active,0,0.0
A_DW8Q8ZJ772,account,A_DW8Q8ZJ772,U_BC2SWSOZCT,US,web,full,active,0,0.0
A_95EY4948JO,account,A_95EY4948JO,U_WJLSH3TOW4,GB,web,basic,active,0,0.0
A_XMDDA47OFO,account,A_XMDDA47OFO,U_YCZ04CDPQV,DE,web,basic,active,0,0.0
A_TN4LL1WOR2,account,A_TN4LL1WOR2,U_L00EZZF8S2,FR,api,none,active,0,0.0
A_PV6WBXJ72I,account,A_PV6WBXJ72I,U_ZGE2J51B3J,US,api,full,active,0,0.0
A_DPGPJ4WDXD,account,A_DPGPJ4WDXD,U_CZUCQMRUNJ,IN,web,basic,active,0,0.0
A_5TIHM7X1HX,account,A_5TIHM7X1HX,U_DU0ISB5IQN,BR,api,basic,active,0,0.0
A_WC9MEDPARK,account,A_WC9MEDPARK,U_F74T60PLOZ,DE,mobile,basic,active,0,0.0
A_KQ32Q0IW3D,account,A_KQ32Q0IW3D,U_JCNS6G298C,BR,web,basic,active,0,0.0
A_CZ5U5MTXS8,account,A_CZ5U5MTXS8,U_QK4LTAHUKW,AU,mobile,basic,active,0,0.0
A_XEW1ZYKSLJ,account,A_XEW1ZYKSLJ,U_QVR1H61IAO,IN,web,full,active,0,0.0
A_HRUP0MMRU4,account,A_HRUP0MMRU4,U_IM458AX40D,AU,web,basic,active,0,0.0
A_E60JLDBLMC,account,A_E60JLDBLMC,U_TIRC9ZD76S,IN,api,none,active,0,0.0
A_KNE8ITA84D,account,A_KNE8ITA84D,U_ZN9DDE3CUP,FR,api,none,active,0,0.0
A_B3YJ6KL9R8,account,A_B3YJ6KL9R8,U_ZN9DDE3CUP,FR,api,none,active,0,0.0
A_A3NDPYN89M,account,A_A3NDPYN89M,U_ZN9DDE3CUP,FR,api,none,active,0,0.0
A_IR6SAWHCRC,account,A_IR6SAWHCRC,U_8IJL2Z0LJC,FR,api,none,active,0,0.0
A_RURD86DUDU,account,A_RURD86DUDU,U_H2VFFQOT8H,US,web,basic,active,0,0.0
A_L1T4NB5GO0,account,A_L1T4NB5GO0,U_LJEFY3ZB4L,DE,web,full,active,0,0.0
A_BJ6SC3LFQG,account,A_BJ6SC3LFQG,U_DIMSYJ9BOQ,AU,mobile,basic,active,0,0.0
A_XAVB720NJA,account,A_XAVB720NJA,U_DIMSYJ9BOQ,AU,mobile,basic,active,0,0.0
A_XNAM0YWS4R,account,A_XNAM0YWS4R,U_0IQ2FA39E3,AU,api,none,active,0,0.0
A_BGWNZE9GHR,account,A_BGWNZE9GHR,U_NWXUJ3AC6P,US,mobile,full,active,0,0.0
A_WLJH7NBVJI,account,A_WLJH7NBVJI,U_E63LBQGU3O,DE,web,full,active,0,0.0
A_LFP36JH83M,account,A_LFP36JH83M,U_E63LBQGU3O,DE,web,full,active,0,0.0
A_8U514DYMWP,account,A_8U514DYMWP,U_BYGHGK5BWI,IN,mobile,full,active,0,0.0
A_PW3ZVWQQ5Z,account,A_PW3ZVWQQ5Z,U_KOTCKEH5SW,BR,web,basic,active,0,0.0
A_JZE4K2V4ZP,account,A_JZE4K2V4ZP,U_2292MTR6SN,US,api,full,active,0,0.0
A_LBX1Z75GBO,account,A_LBX1Z75GBO,U_GLH62C9T19,CA,web,basic,active,0,0.0
A_1UGGJMQ6GX,account,A_1UGGJMQ6GX,U_9DXJ37C9H4,CA,mobile,full,active,0,0.0
A_7K5UGLXKRG,account,A_7K5UGLXKRG,U_2M44GV3Z6B,FR,api,basic,active,0,0.0
A_WQOLF43YWL,account,A_WQOLF43YWL,U_Z8UUG95RLR,GB,web,full,active,0,0.0
A_HGRP1CCAGW,account,A_HGRP1CCAGW,U_DIHSA7HEZ7,DE,mobile,none,active,0,0.0
A_I1ZSMH12GK,account,A_I1ZSMH12GK,U_DIHSA7HEZ7,DE,mobile,none,active,0,0.0
A_H2K1L2KSZI,account,A_H2K1L2KSZI,U_4LAV71448N,AU,mobile,basic,active,0,0.0
A_58UEF5HWGM,account,A_58UEF5HWGM,U_7ODKEF828X,DE,api,basic,active,0,0.0
A_7M8MRYKN8A,account,A_7M8MRYKN8A,U_G8Y72IVGLY,DE,mobile,basic,active,0,0.0
A_80X30F0Q8R,account,A_80X30F0Q8R,U_E088O98BV7,DE,web,basic,active,0,0.0
A_ODTXC23F6Z,account,A_ODTXC23F6Z,U_8HU7F0I9G5,CA,api,basic,active,0,0.0
A_U8DD3VIGT6,account,A_U8DD3VIGT6,U_DZX5QJICJD,CA,web,basic,active,0,0.0
A_JEF3WO9EKL,account,A_JEF3WO9EKL,U_AN085RNTDR,US,api,full,active,0,0.0
A_DXJEWR5RSB,account,A_DXJEWR5RSB,U_5XYFC4KL8C,DE,web,basic,active,0,0.0
A_YW1DGTG6ZO,account,A_YW1DGTG6ZO,U_GN0T6DVWRB,BR,mobile,none,active,0,0.0
A_MJVBGN0ZD5,account,A_MJVBGN0ZD5,U_7F6FDHGZZ0,AU,mobile,basic,active,0,0.0
A_PUIHTMME87,account,A_PUIHTMME87,U_JKIBU4FMPK,US,web,basic,active,0,0.0
A_P2WAGHPAYI,account,A_P2WAGHPAYI,U_XVHAGKC4LO,BR,api,full,active,0,0.0
A_1TS9VNRURU,account,A_1TS9VNRURU,U_RXDTG5NQJQ,CA,web,basic,active,0,0.0
A_UVHSDUX5WK,account,A_UVHSDUX5WK,U_IJC1YDMT8V,BR,web,full,active,0,0.0
A_JEIXVXBKNE,account,A_JEIXVXBKNE,U_IJC1YDMT8V,BR,web,full,active,0,0.0
A_SOH7QLH5BS,account,A_SOH7QLH5BS,U_T43PT5R5RC,DE,mobile,full,active,0,0.0
A_VOPP5T33JC,account,A_VOPP5T33JC,U_6ZS62YWE1G,GB,web,basic,active,0,0.0
A_FCZYM4DZJQ,account,A_FCZYM4DZJQ,U_983EP9P9W4,IN,web,basic,active,0,0.0
A_70YKHAMRX7,account,A_70YKHAMRX7,U_J66CNOLJQ5,FR,mobile,basic,active,0,0.0
A_91QUB7TULN,account,A_91QUB7TULN,U_2WSPOFV177,DE,web,basic,active,0,0.0
A_V95KJFDU1G,account,A_V95KJFDU1G,U_UDKTMONRVB,BR,web,basic,active,0,0.0
A_GZ8TBF8AWS,account,A_GZ8TBF8AWS,U_UDKTMONRVB,BR,web,basic,active,0,0.0
A_BJX5Z0WEE8,account,A_BJX5Z0WEE8,U_JFVYB6LI07,GB,mobile,none,active,0,0.0
A_KMCMXZYRJF,account,A_KMCMXZYRJF,U_6A3KKRZD5E,US,web,basic,active,0,0.0
A_Y62J6GOQLJ,account,A_Y62J6GOQLJ,U_9P3JPXGH30,CA,mobile,basic,active,0,0.0
A_Z0GMV0AKJT,account,A_Z0GMV0AKJT,U_153SFLSE45,AU,web,basic,active,0,0.0
A_QZJNIUZ04T,account,A_QZJNIUZ04T,U_BG34IQ7ZJ3,IN,api,none,active,0,0.0
A_1G28P4ADXD,account,A_1G28P4ADXD,U_SWEBNVG5VM,US,api,none,active,0,0.0
A_L9NEJF1B2A,account,A_L9NEJF1B2A,U_F60YKNFU84,IN,api,basic,active,0,0.0
A_V4VAPI5D3L,account,A_V4VAPI5D3L,U_XYJOA21A6X,GB,web,basic,active,0,0.0
A_CMHEBYMHRR,account,A_CMHEBYMHRR,U_VAJ2K8XPNM,GB,mobile,basic,active,0,0.0
A_OLXQRMQ1HD,account,A_OLXQRMQ1HD,U_JQY3ODSX4N,GB,mobile,basic,active,0,0.0
A_BEIIA7G8U3,account,A_BEIIA7G8U3,U_XVKDC9X5JZ,IN,mobile,full,active,0,0.0
A_QJ6G6CDDOI,account,A_QJ6G6CDDOI,U_XVKDC9X5JZ,IN,mobile,full,active,0,0.0
A_91YFOPDKHV,account,A_91YFOPDKHV,U_6KF1622VXY,US,api,basic,active,0,0.0
A_BH87YEC3XH,account,A_BH87YEC3XH,U_ZX9JPNBZUG,GB,api,full,active,0,0.0
A_PDOP6HD7LG,account,A_PDOP6HD7LG,U_0IT26YS445,FR,api,full,active,0,0.0
A_H5Y3SLGZQW,account,A_H5Y3SLGZQW,U_GDEJ31GYMD,US,web,none,active,0,0.0
A_ZVO9QT9HGY,account,A_ZVO9QT9HGY,U_GDEJ31GYMD,US,web,none,active,0,0.0
A_AYK8KF780C,account,A_AYK8KF780C,U_M0L2LJK4Q5,BR,web,basic,active,0,0.0
A_BL9SA86AOF,account,A_BL9SA86AOF,U_M0L2LJK4Q5,BR,web,basic,active,0,0.0
A_8XUJ5YE8WH,account,A_8XUJ5YE8WH,U_V7C6S5NKB4,FR,mobile,full,active,0,0.0
A_7G70G58JLK,account,A_7G70G58JLK,U_EHOU6QLZ2R,GB,mobile,basic,active,0,0.0
A_RS7R8RLR4G,account,A_RS7R8RLR4G,U_WGWAJ1G1R1,IN,web,full,active,0,0.0
A_SZA2YHEWU2,account,A_SZA2YHEWU2,U_DWWO8NBHNA,FR,web,none,active,0,0.0
A_833AXP4EUC,account,A_833AXP4EUC,U_L3GYWIYMEN,IN,mobile,basic,active,0,0.0
A_KDTE0M8902,account,A_KDTE0M8902,U_VG3KK0VM59,US,web,none,active,0,0.0
A_K89FBP548Q,account,A_K89FBP548Q,U_M6MG87OI0E,IN,api,none,active,0,0.0
A_ZC21UNC7WW,account,A_ZC21UNC7WW,U_0VGNXB5JTB,IN,api,basic,active,0,0.0
A_FM8TBTM5PA,account,A_FM8TBTM5PA,U_9XXAYPNTRF,GB,web,full,active,0,0.0
A_35I080380C,account,A_35I080380C,U_ZWKXXJVE3D,IN,web,full,active,0,0.0
A_EH3X65W8W3,account,A_EH3X65W8W3,U_ZWKXXJVE3D,IN,web,full,active,0,0.0
A_YFW9BFH2I0,account,A_YFW9BFH2I0,U_ZEEDHHJSHZ,US,mobile,basic,active,0,0.0
A_IUWMDEI1WR,account,A_IUWMDEI1WR,U_KBRH7LAY64,BR,web,basic,active,0,0.0
A_7I3QFTQ973,account,A_7I3QFTQ973,U_YFDS0DJI9K,GB,api,basic,active,0,0.0
A_OWZGVN54OD,account,A_OWZGVN54OD,U_QDGBK2L0D1,IN,api,full,active,0,0.0
A_Y2NQH6FATL,account,A_Y2NQH6FATL,U_B4XGMPW5D3,IN,api,none,active,0,0.0
A_W3WESPB4SC,account,A_W3WESPB4SC,U_GO8JN42X2E,CA,web,basic,active,0,0.0
A_1SIXV96UT1,account,A_1SIXV96UT1,U_ZC7FOV2YGN,BR,api,none,active,0,0.0
A_ZWVIHW991K,account,A_ZWVIHW991K,U_ZC7FOV2YGN,BR,api,none,active,0,0.0
A_BKI5P3VU58,account,A_BKI5P3VU58,U_MBY49E7EOB,FR,api,basic,active,0,0.0
A_ZK8J72OYV9,account,A_ZK8J72OYV9,U_JLZY1UU9YM,US,api,none,active,0,0.0
A_3JC019E6XI,account,A_3JC019E6XI,U_SZDXIMYN4U,US,api,full,active,0,0.0
A_SHA6LZKBR7,account,A_SHA6LZKBR7,U_9BXF445CRI,CA,api,basic,active,0,0.0
A_O0VELM5TSD,account,A_O0VELM5TSD,U_8BIXOIQ2Q4,AU,mobile,full,active,0,0.0
A_IRC2O2KP3J,account,A_IRC2O2KP3J,U_QERXDOUADV,IN,api,basic,active,0,0.0
A_DGYW2DCGVD,account,A_DGYW2DCGVD,U_WKSHY8NBIQ,FR,web,basic,active,0,0.0
A_S445Y4TS63,account,A_S445Y4TS63,U_UWRXZE1HM3,DE,api,basic,active,0,0.0
A_DNE1N6WVOF,account,A_DNE1N6WVOF,U_8KSZBFFZZD,US,web,full,active,0,0.0
A_A28T4YMICR,account,A_A28T4YMICR,U_VG7OQ2ZDO7,FR,mobile,none,active,0,0.0
A_OFDUGTWU5S,account,A_OFDUGTWU5S,U_4V1QX8ERTB,AU,api,full,active,0,0.0
A_8T4H8IR60M,account,A_8T4H8IR60M,U_74RS7GU0EN,AU,web,none,active,0,0.0
A_A30JIAWB9F,account,A_A30JIAWB9F,U_V5SN961J88,FR,web,basic,active,0,0.0
A_HZZ4GW43KI,account,A_HZZ4GW43KI,U_QEOZ0KZ4Z7,IN,mobile,full,active,0,0.0
A_1LUTVFLOK7,account,A_1LUTVFLOK7,U_WHWKMY9X8S,US,mobile,basic,active,0,0.0
A_17VPZVIMCD,account,A_17VPZVIMCD,U_WHWKMY9X8S,US,mobile,basic,active,0,0.0
A_DDWHPOORN7,account,A_DDWHPOORN7,U_YLEMRUYP04,CA,web,full,active,0,0.0
A_YO04LYYEXB,account,A_YO04LYYEXB,U_K43SAFYH1F,GB,api,basic,active,0,0.0
A_SELS3CDOOF,account,A_SELS3CDOOF,U_KJ4YK1B3D5,FR,web,basic,active,0,0.0
A_JJLP4L1G22,account,A_JJLP4L1G22,U_KJ4YK1B3D5,FR,web,basic,active,0,0.0
A_4XOA8CAXJY,account,A_4XOA8CAXJY,U_050UI22KX7,BR,mobile,basic,active,0,0.0
A_8RZ5CWCC2P,account,A_8RZ5CWCC2P,U_N89LTAJW25,US,api,basic,active,0,0.0
A_7IPDTNTHM7,account,A_7IPDTNTHM7,U_36ZX1TV18K,AU,api,none,active,0,0.0
A_3KB5NQ323L,account,A_3KB5NQ323L,U_GYGGSNPUEV,FR,api,basic,active,0,0.0
A_N6KYLOQM18,account,A_N6KYLOQM18,U_JLZFFLB7WX,AU,mobile,full,active,0,0.0
A_3F7ASXYW1G,account,A_3F7ASXYW1G,U_RUM2LHGCSO,DE,api,basic,active,0,0.0
A_URVG8ON5EQ,account,A_URVG8ON5EQ,U_TDHHLMH1T9,AU,mobile,basic,active,0,0.0
A_MZ69IM32SJ,account,A_MZ69IM32SJ,U_39AYQ6WW8Y,US,mobile,basic,active,0,0.0
A_4PSYYW0GAJ,account,A_4PSYYW0GAJ,U_L68NTK63N2,DE,web,none,active,0,0.0
A_8FVXRNE5YA,account,A_8FVXRNE5YA,U_L68NTK63N2,DE,web,none,active,0,0.0
A_HUUHUKBR3P,account,A_HUUHUKBR3P,U_QB6GS8G8TA,IN,mobile,basic,active,0,0.0
A_L06U3DK5P0,account,A_L06U3DK5P0,U_CY15PDTZ91,IN,api,basic,active,0,0.0
A_4QRY3VVVF7,account,A_4QRY3VVVF7,U_CY15PDTZ91,IN,api,basic,active,0,0.0
A_UJGVCVUE11,account,A_UJGVCVUE11,U_X70FQLDB2U,IN,web,basic,active,0,0.0
A_5TTNO6OOG8,account,A_5TTNO6OOG8,U_UIJNWPAYTX,CA,mobile,basic,active,0,0.0
A_5QZLVZYZ72,account,A_5QZLVZYZ72,U_W1VZC7D2KD,US,web,basic,active,0,0.0
A_WMJTW7TDWD,account,A_WMJTW7TDWD,U_1POXRTEO2T,DE,mobile,basic,active,0,0.0
A_J321RN22R7,account,A_J321RN22R7,U_8FY620N8TT,DE,mobile,basic,active,0,0.0
A_LFK3C020ZT,account,A_LFK3C020ZT,U_EAVT8K06MO,BR,api,basic,active,0,0.0
A_P8Z5D5EUSC,account,A_P8Z5D5EUSC,U_XSFH4GG244,BR,api,full,active,0,0.0
A_4C5AI4324H,account,A_4C5AI4324H,U_79QTKCD0RL,DE,web,basic,active,0,0.0
A_T1C6AOLTYH,account,A_T1C6AOLTYH,U_79QTKCD0RL,DE,web,basic,active,0,0.0
A_47GOF6ISUI,account,A_47GOF6ISUI,U_EXDW6LQWLV,BR,web,basic,active,0,0.0
A_1LXK68GC09,account,A_1LXK68GC09,U_UNLPAIH0P4,CA,web,none,active,0,0.0
A_L8NPR2XC6U,account,A_L8NPR2XC6U,U_E05QMKTGV4,FR,web,basic,active,0,0.0
A_UC5UX8X4S2,account,A_UC5UX8X4S2,U_4FTJ5CCASB,BR,api,none,active,0,0.0
A_OPQVNDBZM0,account,A_OPQVNDBZM0,U_UOV6TT9Q1N,US,api,basic,active,0,0.0
A_LYEC9WBSM1,account,A_LYEC9WBSM1,U_I10KQSOSX4,CA,mobile,none,active,0,0.0
A_9MA21KCP41,account,A_9MA21KCP41,U_3WFSQG8X80,BR,web,basic,active,0,0.0
A_B606RP26GF,account,A_B606RP26GF,U_RMHRCNBH6N,IN,web,basic,active,0,0.0
A_LU3UUAGB0X,account,A_LU3UUAGB0X,U_RMHRCNBH6N,IN,web,basic,active,0,0.0
A_ZB7QA4F0SV,account,A_ZB7QA4F0SV,U_RMHRCNBH6N,IN,web,basic,active,0,0.0
A_IQ76PR77NT,account,A_IQ76PR77NT,U_QQB9LZS34J,IN,web,full,active,0,0.0
A_3J8KKP9V90,account,A_3J8KKP9V90,U_TGXNX4SN6S,US,web,basic,active,0,0.0
A_PRWK2TYPN3,account,A_PRWK2TYPN3,U_M5RRVSFFCX,BR,mobile,basic,active,0,0.0
A_DZGEUJTEXY,account,A_DZGEUJTEXY,U_HGNZEI3ZRR,GB,mobile,basic,active,0,0.0
A_DMGS9HDTRO,account,A_DMGS9HDTRO,U_HF4ABUFWBU,DE,web,basic,active,0,0.0
A_9CK6XPQOHQ,account,A_9CK6XPQOHQ,U_CJG8VUAZXK,FR,mobile,basic,active,0,0.0
A_89GSP193R5,account,A_89GSP193R5,U_DQ95G3V23G,FR,api,none,active,0,0.0
A_85YSSNY20G,account,A_85YSSNY20G,U_DQ95G3V23G,FR,api,none,active,0,0.0
A_LZX4Q8OFCH,account,A_LZX4Q8OFCH,U_XJ0MQVINDH,FR,api,none,active,0,0.0
A_LTOLEIEKC4,account,A_LTOLEIEKC4,U_4SPFDRWB2S,BR,web,basic,active,0,0.0
A_EWXRB00XP2,account,A_EWXRB00XP2,U_EREV361XSN,FR,mobile,full,active,0,0.0
A_POB2R20UWQ,account,A_POB2R20UWQ,U_EREV361XSN,FR,mobile,full,active,0,0.0
A_93MYFNCE98,account,A_93MYFNCE98,U_BTI22NV01Z,IN,mobile,basic,active,0,0.0
A_MY7VZU88HL,account,A_MY7VZU88HL,U_DERI4K5OGZ,DE,api,full,active,0,0.0
A_TF7G2QEHCB,account,A_TF7G2QEHCB,U_2UEAXYLNFX,IN,web,basic,active,0,0.0
A_CKSB1TPY3L,account,A_CKSB1TPY3L,U_J4PNJY1O2R,US,web,none,active,0,0.0
A_YIYHUIVG9Z,account,A_YIYHUIVG9Z,U_NTJLMZ04X0,AU,mobile,basic,active,0,0.0
A_T3IO39WIVX,account,A_T3IO39WIVX,U_QZFHOMTZZF,FR,web,full,active,0,0.0
A_JV3RE9QLJM,account,A_JV3RE9QLJM,U_8ADF7PCHCB,DE,api,full,active,0,0.0
A_R6GBF6OVJU,account,A_R6GBF6OVJU,U_N9WSZV83XP,FR,api,basic,active,0,0.0
A_0VN7BKS93F,account,A_0VN7BKS93F,U_HX2KBVSIGB,FR,mobile,full,active,0,0.0
A_KZL67VR9JK,account,A_KZL67VR9JK,U_IAF92MOVS0,CA,web,basic,active,0,0.0
A_C0Y2YB8QVY,account,A_C0Y2YB8QVY,U_CDK36M8JVH,FR,web,basic,active,0,0.0
A_VDCEG1MDEY,account,A_VDCEG1MDEY,U_7UJODCK828,FR,api,none,active,0,0.0
A_CNKL4ZYFIA,account,A_CNKL4ZYFIA,U_53UY8U118Q,GB,api,basic,active,0,0.0
A_4QRCBBG8PR,account,A_4QRCBBG8PR,U_QVAECW9YIL,US,mobile,full,active,0,0.0
A_1Q0IP85LJW,account,A_1Q0IP85LJW,U_8SA3IDY3C7,IN,api,basic,active,0,0.0
A_139F9TXMJQ,account,A_139F9TXMJQ,U_RM6J8Y6RH0,CA,web,basic,active,0,0.0
A_8RBMMGW5JM,account,A_8RBMMGW5JM,U_RM6J8Y6RH0,CA,web,basic,active,0,0.0
A_PFJDEXCM97,account,A_PFJDEXCM97,U_5HHIWFD7YX,US,mobile,basic,active,0,0.0
A_WHWYATJE1L,account,A_WHWYATJE1L,U_W1TBRWR965,AU,web,basic,active,0,0.0
A_XQCRWY9XX4,account,A_XQCRWY9XX4,U_R96KHUB2RT,FR,api,basic,active,0,0.0
A_JZM08LVPD4,account,A_JZM08LVPD4,U_SOYG9ZQYAH,FR,api,basic,active,0,0.0
